id,neighbourhood,latitude,longitude,room_type,price,number_of_reviews,number_of_reviews_ltm,host_is_superhost,accommodates,bedrooms,beds,review_scores_rating,instant_bookable,log_price
13839664,Centro Storico,43.77416,11.25709,Entire home/apt,164.0,362,32,t,2.0,1.0,1.0,4.63,t,5.099866427824199
13849534,Centro Storico,43.76681,11.26062,Hotel room,194.0,31,5,t,2.0,1.0,1.0,4.94,t,5.267858159063328
13852670,Campo di Marte,43.78228,11.26373,Entire home/apt,150.0,222,31,t,4.0,2.0,2.0,4.93,f,5.0106352940962555
13860484,Centro Storico,43.7728,11.24949,Entire home/apt,278.0,257,30,t,6.0,3.0,3.0,4.9,f,5.627621113690637
13864517,Rifredi,43.78957,11.25643,Private room,57.0,392,69,t,4.0,1.0,3.0,4.64,f,4.04305126783455
13869550,Centro Storico,43.77612,11.25323,Entire home/apt,201.0,342,41,t,4.0,2.0,2.0,4.9,f,5.303304908059076
13893497,Centro Storico,43.76799,11.25949,Entire home/apt,128.0,296,35,t,4.0,1.0,1.0,4.93,t,4.852030263919617
13899040,Rifredi,43.78787,11.25635,Private room,58.0,369,50,t,3.0,1.0,3.0,4.61,f,4.060443010546419
13908854,Centro Storico,43.76746,11.25246,Entire home/apt,216.0,7,0,f,4.0,1.0,2.0,4.71,t,5.375278407684165
13909045,Centro Storico,43.76907,11.26523,Entire home/apt,140.0,35,1,t,6.0,2.0,5.0,4.57,t,4.941642422609304
13921056,Centro Storico,43.7742,11.24271,Entire home/apt,154.0,238,7,t,7.0,2.0,3.0,4.92,t,5.0369526024136295
13938556,Centro Storico,43.78072,11.241599,Entire home/apt,128.0,107,21,t,4.0,1.0,2.0,4.95,f,4.852030263919617
13945566,Centro Storico,43.77611,11.26314,Entire home/apt,97.0,251,32,t,3.0,1.0,2.0,4.94,t,4.574710978503383
13955406,Centro Storico,43.76757,11.25107,Entire home/apt,210.0,411,70,t,2.0,0.0,1.0,4.87,t,5.3471075307174685
13968551,Centro Storico,43.77641,11.25189,Entire home/apt,141.0,263,18,t,5.0,2.0,3.0,4.9,t,4.948759890378168
13986150,Campo di Marte,43.78017,11.2725,Entire home/apt,182.0,103,21,t,8.0,4.0,5.0,4.83,t,5.204006687076795
14005070,Centro Storico,43.77858,11.25239,Entire home/apt,225.0,115,18,t,5.0,3.0,4.0,4.92,f,5.41610040220442
14027860,Centro Storico,43.76269,11.24397,Entire home/apt,133.0,11,0,f,5.0,1.0,3.0,4.73,f,4.890349128221754
14037623,Centro Storico,43.77902,11.25517,Entire home/apt,103.0,153,5,f,4.0,1.0,1.0,4.73,f,4.634728988229636
14051023,Campo di Marte,43.77804,11.27514,Private room,60.0,303,23,t,4.0,1.0,3.0,4.95,f,4.0943445622221
14052983,Campo di Marte,43.77303,11.27721,Private room,55.0,12,0,f,1.0,1.0,2.0,4.83,f,4.007333185232471
14053637,Campo di Marte,43.77133,11.31846,Entire home/apt,117.0,14,6,f,3.0,1.0,2.0,4.5,t,4.762173934797756
14072568,Centro Storico,43.77848,11.2573,Entire home/apt,562.0,228,32,t,11.0,3.0,6.0,4.89,f,6.331501849893691
14079938,Centro Storico,43.7696,11.25246,Entire home/apt,270.0,174,1,f,4.0,2.0,2.0,4.91,t,5.598421958998375
14083946,Centro Storico,43.77613,11.23947,Entire home/apt,229.0,167,21,t,4.0,2.0,2.0,4.98,t,5.43372200355424
14096873,Centro Storico,43.76999,11.25641,Entire home/apt,256.0,3,0,t,3.0,1.0,2.0,5.0,f,5.545177444479562
14097174,Centro Storico,43.77673,11.25845,Entire home/apt,285.0,4,0,f,4.0,1.0,2.0,5.0,f,5.652489180268651
14102357,Centro Storico,43.77,11.25638,Entire home/apt,263.0,24,11,t,4.0,1.0,2.0,4.92,f,5.572154032177765
14102792,Centro Storico,43.77,11.25638,Entire home/apt,393.0,21,0,t,6.0,2.0,4.0,4.76,f,5.973809611869261
14116266,Isolotto Legnaia,43.76669,11.18526,Entire home/apt,80.0,166,21,t,4.0,1.0,2.0,4.95,f,4.382026634673881
14118289,Centro Storico,43.76708,11.24558,Entire home/apt,78.0,238,8,f,2.0,1.0,1.0,4.53,f,4.356708826689592
14133395,Centro Storico,43.77797,11.25102,Entire home/apt,181.0,433,45,t,4.0,1.0,1.0,4.88,t,5.198497031265826
14201139,Centro Storico,43.76614,11.25323,Entire home/apt,134.0,427,33,t,2.0,1.0,1.0,4.93,f,4.897839799950911
14202355,Campo di Marte,43.78618,11.27269,Private room,43.0,100,50,f,1.0,1.0,1.0,4.73,f,3.7612001156935624
14204286,Gavinana Galluzzo,43.75865,11.27113,Entire home/apt,140.0,192,27,t,5.0,2.0,3.0,4.9,f,4.941642422609304
14214747,Gavinana Galluzzo,43.75600795725897,11.295900728804156,Private room,67.0,54,15,f,2.0,1.0,1.0,4.74,f,4.204692619390966
14226169,Centro Storico,43.76838,11.26462,Entire home/apt,98.0,565,39,t,2.0,1.0,1.0,4.91,f,4.584967478670572
14261696,Centro Storico,43.76728,11.24853,Private room,61.0,278,42,t,2.0,1.0,2.0,4.9,f,4.110873864173311
14289728,Campo di Marte,43.78805,11.26424,Private room,30.0,270,0,f,2.0,1.0,1.0,4.66,f,3.4011973816621555
14341779,Centro Storico,43.77197,11.25353,Entire home/apt,196.0,260,38,,2.0,1.0,1.0,4.94,t,5.278114659230517
14344013,Centro Storico,43.75981,11.24189,Entire home/apt,85.0,481,46,t,2.0,1.0,1.0,4.87,f,4.442651256490317
14346382,Centro Storico,43.77165,11.26357,Entire home/apt,123.0,294,24,,2.0,1.0,1.0,4.91,t,4.812184355372417
14351568,Centro Storico,43.77215,11.24838,Entire home/apt,138.0,233,13,f,3.0,1.0,2.0,4.66,t,4.927253685157205
14363000,Centro Storico,43.77353,11.25284,Entire home/apt,171.0,60,9,t,4.0,1.0,3.0,4.95,f,5.14166355650266
14367186,Centro Storico,43.76657,11.24505,Entire home/apt,200.0,151,17,t,4.0,1.0,1.0,4.95,t,5.298317366548036
14368160,Centro Storico,43.77542495727539,11.251404762268066,Entire home/apt,139.0,145,26,t,4.0,1.0,3.0,4.81,f,4.9344739331306915
14381690,Centro Storico,43.76843,11.2631,Entire home/apt,126.0,64,3,f,4.0,1.0,1.0,4.84,f,4.836281906951478
14395699,Centro Storico,43.76761,11.25023,Entire home/apt,850.0,32,1,f,3.0,1.0,1.0,3.97,t,6.745236349484363
14399830,Centro Storico,43.77527,11.24588,Private room,152.0,139,0,t,2.0,1.0,1.0,4.42,t,5.0238805208462765
14422653,Centro Storico,43.772587,11.253475,Entire home/apt,147.0,154,16,f,4.0,1.0,1.0,4.57,t,4.990432586778736
14433251,Centro Storico,43.76625,11.24959,Entire home/apt,101.0,260,55,t,4.0,1.0,2.0,4.73,t,4.61512051684126
14437184,Centro Storico,43.77366,11.25676,Entire home/apt,342.0,532,75,t,3.0,1.0,2.0,5.0,t,5.834810737062605
14437490,Centro Storico,43.76786,11.25038,Entire home/apt,122.0,222,19,f,2.0,1.0,1.0,4.58,t,4.804021044733257
14457272,Centro Storico,43.77167,11.25559,Entire home/apt,97.0,294,37,f,3.0,1.0,2.0,4.54,t,4.574710978503383
14458232,Centro Storico,43.77153,11.2555,Entire home/apt,237.0,253,37,f,5.0,2.0,2.0,4.77,t,5.4680601411351315
14480730,Centro Storico,43.77155,11.25727,Entire home/apt,107.0,206,29,f,5.0,2.0,2.0,4.61,f,4.672828834461906
14480920,Centro Storico,43.77158,11.2557,Entire home/apt,108.0,131,11,f,2.0,1.0,1.0,4.36,t,4.68213122712422
14483225,Centro Storico,43.76775,11.2611,Entire home/apt,170.0,334,41,,4.0,2.0,2.0,4.79,f,5.135798437050262
14493789,Centro Storico,43.76951,11.26323,Entire home/apt,144.0,196,2,f,4.0,2.0,3.0,4.9,t,4.969813299576001
14518085,Centro Storico,43.76899,11.25714,Entire home/apt,179.0,481,60,t,4.0,1.0,3.0,4.76,t,5.187385805840755
14532637,Centro Storico,43.77604,11.23721,Entire home/apt,279.0,121,7,t,4.0,2.0,2.0,4.98,t,5.631211781821365
14579580,Centro Storico,43.77472,11.25307,Entire home/apt,232.0,338,22,t,2.0,1.0,1.0,4.94,t,5.44673737166631
14602201,Centro Storico,43.775639,11.23947,Private room,84.0,685,51,f,2.0,1.0,1.0,4.74,t,4.430816798843313
14630251,Campo di Marte,43.76814651489258,11.27383518218994,Entire home/apt,83.0,75,28,t,4.0,1.0,3.0,4.88,f,4.418840607796598
14639174,Centro Storico,43.76965,11.25991,Entire home/apt,118.0,237,23,f,2.0,1.0,1.0,4.66,t,4.770684624465665
14662942,Centro Storico,43.77539,11.2598,Entire home/apt,100.0,8,0,f,4.0,2.0,2.0,4.13,f,4.605170185988092
14665288,Rifredi,43.8062,11.2391,Entire home/apt,95.0,11,0,f,2.0,1.0,2.0,4.64,f,4.553876891600541
14680348,Centro Storico,43.77639,11.25078,Entire home/apt,114.0,45,21,t,2.0,1.0,1.0,4.82,f,4.736198448394496
14725487,Centro Storico,43.77218,11.25775,Entire home/apt,210.0,272,3,t,4.0,1.0,2.0,4.85,t,5.3471075307174685
14731705,Centro Storico,43.77488,11.24647,Private room,66.0,345,72,f,2.0,1.0,1.0,4.52,f,4.189654742026425
14757229,Campo di Marte,43.77943,11.27073,Entire home/apt,152.0,190,0,f,2.0,1.0,1.0,4.91,f,5.0238805208462765
14819203,Centro Storico,43.77472305297852,11.244357109069824,Entire home/apt,858.0,223,21,f,4.0,2.0,4.0,4.68,t,6.754604099487962
14846015,Centro Storico,43.76923,11.26096,Entire home/apt,300.0,494,0,f,4.0,2.0,2.0,4.76,t,5.703782474656201
14850277,Centro Storico,43.77391815185547,11.261752128601074,Private room,225.0,0,0,f,3.0,1.0,2.0,,f,5.41610040220442
14860060,Centro Storico,43.75906753540039,11.239797592163086,Entire home/apt,75.0,216,22,t,2.0,1.0,1.0,4.95,f,4.31748811353631
14864631,Centro Storico,43.76895,11.26214,Entire home/apt,238.0,120,16,t,4.0,1.0,1.0,4.92,t,5.472270673671475
14874974,Centro Storico,43.766653,11.2467272,Entire home/apt,99.0,158,51,t,3.0,1.0,2.0,4.92,f,4.59511985013459
14905742,Rifredi,43.79383,11.24273,Entire home/apt,74.0,193,22,t,3.0,1.0,2.0,4.78,f,4.30406509320417
14909640,Campo di Marte,43.80867,11.27589,Private room,80.0,115,19,t,2.0,1.0,1.0,4.91,f,4.382026634673881
14909780,Campo di Marte,43.7904,11.27018,Private room,27.0,250,51,f,1.0,1.0,1.0,4.87,f,3.295836866004329
14916405,Gavinana Galluzzo,43.74873,11.23473,Entire home/apt,95.0,248,13,t,5.0,2.0,4.0,4.94,t,4.553876891600541
14921409,Campo di Marte,43.77338,11.29802,Entire home/apt,79.0,41,6,t,4.0,1.0,2.0,4.83,f,4.3694478524670215
14926744,Centro Storico,43.76989,11.25375,Entire home/apt,175.0,122,27,f,2.0,1.0,1.0,4.49,t,5.1647859739235145
14964973,Campo di Marte,43.7817611694336,11.265443801879885,Entire home/apt,110.0,233,16,t,4.0,2.0,2.0,4.94,f,4.700480365792417
14973059,Centro Storico,43.768677,11.253519,Entire home/apt,402.0,67,0,t,6.0,3.0,3.0,4.52,t,5.996452088619021
14996999,Campo di Marte,43.77131,11.2742,Entire home/apt,90.0,280,19,t,4.0,1.0,1.0,4.9,f,4.499809670330265
15018684,Isolotto Legnaia,43.77348,11.22024,Entire home/apt,86.0,187,30,t,4.0,1.0,2.0,4.94,t,4.454347296253507
15037612,Centro Storico,43.77659,11.25307,Entire home/apt,101.0,198,25,t,6.0,2.0,2.0,4.6,t,4.61512051684126
15077408,Centro Storico,43.77013,11.24429,Entire home/apt,210.0,3,0,f,5.0,2.0,5.0,4.33,f,5.3471075307174685
15103146,Centro Storico,43.76762,11.24876,Entire home/apt,755.0,42,0,f,16.0,10.0,13.0,4.79,t,6.626717749249025
15119780,Centro Storico,43.77416,11.25549,Entire home/apt,150.0,257,25,f,4.0,2.0,2.0,4.56,t,5.0106352940962555
15119852,Centro Storico,43.76534271240234,11.244629859924316,Entire home/apt,115.0,117,10,t,4.0,2.0,3.0,4.79,f,4.74493212836325
15138975,Isolotto Legnaia,43.77344,11.19512,Private room,34.0,110,12,f,1.0,1.0,1.0,4.85,f,3.5263605246161616
15153634,Centro Storico,43.77098,11.2412,Entire home/apt,124.0,331,41,t,4.0,2.0,3.0,4.86,t,4.820281565605037
15172022,Centro Storico,43.77708,11.25332,Entire home/apt,141.0,332,38,t,3.0,2.0,2.0,4.93,f,4.948759890378168
15198931,Centro Storico,43.76888,11.25716,Entire home/apt,86.0,83,1,f,4.0,2.0,3.0,4.61,f,4.454347296253507
15228231,Centro Storico,43.76664,11.25488,Entire home/apt,850.0,31,2,f,4.0,1.0,2.0,4.61,t,6.745236349484363
15229170,Centro Storico,43.77454,11.24256,Entire home/apt,96.0,589,68,t,4.0,1.0,2.0,4.81,t,4.564348191467836
15229190,Centro Storico,43.77749,11.25112,Entire home/apt,285.0,154,9,f,2.0,1.0,2.0,4.48,t,5.652489180268651
15247634,Centro Storico,43.77166,11.26539,Entire home/apt,155.0,356,33,t,2.0,1.0,1.0,4.95,f,5.043425116919247
15249914,Gavinana Galluzzo,43.73529,11.21707,Entire home/apt,80.0,58,3,f,4.0,1.0,2.0,4.48,f,4.382026634673881
15263072,Campo di Marte,43.76911,11.27253,Private room,116.0,44,10,t,2.0,1.0,1.0,4.98,t,4.7535901911063645
15276935,Centro Storico,43.78159332275391,11.237922668457031,Entire home/apt,115.0,242,17,t,3.0,1.0,1.0,4.87,f,4.74493212836325
15296313,Rifredi,43.78711318969727,11.247179985046388,Entire home/apt,115.0,426,37,t,6.0,3.0,4.0,4.9,f,4.74493212836325
15319559,Rifredi,43.79038,11.25485,Entire home/apt,92.0,463,43,t,4.0,1.0,2.0,4.88,f,4.5217885770490405
15339298,Centro Storico,43.78159332275391,11.237922668457031,Entire home/apt,95.0,282,27,t,3.0,1.0,1.0,4.83,f,4.553876891600541
15341042,Centro Storico,43.76934,11.26009,Entire home/apt,188.0,381,51,t,6.0,2.0,3.0,4.84,t,5.236441962829949
15357991,Centro Storico,43.76901,11.26404,Entire home/apt,152.0,183,31,,,,,,,5.0238805208462765
15359922,Centro Storico,43.770985,11.256529,Entire home/apt,120.0,72,9,t,4.0,1.0,3.0,4.96,f,4.787491742782046
15372167,Centro Storico,43.76916,11.25221,Entire home/apt,175.0,75,21,t,3.0,2.0,2.0,4.99,t,5.1647859739235145
15374726,Centro Storico,43.777,11.2528,Entire home/apt,148.0,663,58,t,3.0,1.0,3.0,4.93,t,4.997212273764115
15407609,Centro Storico,43.77205,11.25792,Entire home/apt,341.0,393,47,f,6.0,3.0,3.0,4.68,f,5.831882477283517
15415745,Centro Storico,43.78113960645999,11.243645071261238,Entire home/apt,92.0,20,0,f,2.0,0.0,1.0,5.0,f,4.5217885770490405
15444017,Centro Storico,43.76996,11.25929,Entire home/apt,107.0,231,22,t,2.0,1.0,1.0,4.95,t,4.672828834461906
15445449,Centro Storico,43.7658,11.24661,Entire home/apt,570.0,30,12,t,14.0,5.0,11.0,4.9,f,6.345636360828596
15458307,Centro Storico,43.77065,11.25556,Entire home/apt,324.0,331,30,t,4.0,2.0,2.0,4.85,t,5.780743515792329
15460805,Centro Storico,43.77363,11.27035,Entire home/apt,179.0,187,9,t,4.0,2.0,3.0,4.93,f,5.187385805840755
15464016,Centro Storico,43.76765,11.25231,Entire home/apt,111.0,212,16,f,4.0,1.0,3.0,4.78,f,4.709530201312334
15491329,Centro Storico,43.77311,11.26435,Entire home/apt,185.0,109,34,f,4.0,2.0,2.0,4.8,f,5.220355825078324
15501992,Centro Storico,43.77443,11.25666,Entire home/apt,79.0,740,66,t,2.0,1.0,1.0,4.93,f,4.3694478524670215
15504287,Centro Storico,43.76375,11.25407,Entire home/apt,110.0,119,25,t,4.0,1.0,2.0,4.82,f,4.700480365792417
15504974,Isolotto Legnaia,43.773666623076224,11.232978701591492,Private room,73.0,449,50,t,1.0,1.0,1.0,4.94,f,4.290459441148391
15520677,Centro Storico,43.76522,11.24412,Entire home/apt,67.0,46,11,t,1.0,1.0,1.0,4.91,t,4.204692619390966
15542448,Centro Storico,43.77213,11.26201,Entire home/apt,143.0,126,43,t,2.0,1.0,1.0,4.77,t,4.962844630259907
15577116,Centro Storico,43.76929,11.26893,Entire home/apt,245.0,30,4,f,8.0,3.0,6.0,4.7,t,5.501258210544727
15607283,Centro Storico,43.77138,11.25887,Entire home/apt,499.0,248,25,t,10.0,3.0,6.0,5.0,t,6.212606095751519
15641190,Centro Storico,43.77022,11.255,Entire home/apt,159.0,30,5,f,4.0,1.0,1.0,4.97,f,5.0689042022202315
15642942,Centro Storico,43.77021,11.25504,Entire home/apt,165.0,18,0,f,4.0,1.0,1.0,4.83,f,5.10594547390058
15651926,Centro Storico,43.77583,11.25246,Entire home/apt,156.0,314,36,t,2.0,1.0,1.0,4.95,f,5.049856007249537
15667386,Centro Storico,43.77175,11.26195,Entire home/apt,223.0,9,0,f,4.0,2.0,3.0,4.44,t,5.407171771460119
15694472,Centro Storico,43.77529,11.25516,Entire home/apt,74.0,400,64,t,2.0,1.0,1.0,4.85,t,4.30406509320417
15696383,Centro Storico,43.77529,11.25516,Entire home/apt,156.0,391,42,t,6.0,2.0,3.0,4.89,t,5.049856007249537
15712680,Centro Storico,43.78,11.23944,Entire home/apt,77.0,273,18,f,2.0,1.0,1.0,4.53,t,4.343805421853684
15725972,Centro Storico,43.77897,11.25602,Entire home/apt,239.0,61,2,f,4.0,2.0,3.0,4.59,f,5.476463551931511
15729200,Campo di Marte,43.76846,11.27217,Entire home/apt,143.0,2,0,f,4.0,1.0,1.0,5.0,t,4.962844630259907
15768113,Centro Storico,43.77662,11.25437,Entire home/apt,144.0,670,64,t,3.0,1.0,4.0,4.91,f,4.969813299576001
15787854,Centro Storico,43.78257,11.26048,Entire home/apt,108.0,567,49,t,4.0,1.0,2.0,4.88,t,4.68213122712422
15794358,Centro Storico,43.76678,11.26106,Hotel room,194.0,8,0,t,2.0,1.0,2.0,5.0,t,5.267858159063328
15795660,Rifredi,43.79093,11.24949,Entire home/apt,86.0,76,12,t,2.0,1.0,1.0,4.93,f,4.454347296253507
15823540,Centro Storico,43.7766,11.25528,Entire home/apt,237.0,15,0,f,4.0,2.0,4.0,4.6,t,5.4680601411351315
15843599,Isolotto Legnaia,43.77338,11.22935,Entire home/apt,72.0,376,51,t,2.0,1.0,1.0,4.82,t,4.276666119016055
15844173,Centro Storico,43.7668,11.24968,Entire home/apt,157.0,212,38,,4.0,1.0,3.0,4.87,t,5.056245805348308
15863132,Centro Storico,43.76688,11.25115,Entire home/apt,135.0,55,10,t,4.0,1.0,2.0,4.78,t,4.90527477843843
15865806,Centro Storico,43.78163,11.25962,Entire home/apt,90.0,71,8,f,2.0,1.0,0.0,4.92,f,4.499809670330265
15867071,Centro Storico,43.77627,11.24645,Entire home/apt,128.0,158,29,t,4.0,1.0,2.0,4.78,t,4.852030263919617
15880648,Centro Storico,43.76812,11.25926,Hotel room,232.0,15,3,t,4.0,1.0,3.0,5.0,t,5.44673737166631
15900820,Rifredi,43.78797,11.24382,Entire home/apt,60.0,44,14,f,4.0,2.0,1.0,4.86,f,4.0943445622221
15907335,Centro Storico,43.77220323721715,11.255223442165269,Entire home/apt,129.0,378,56,t,4.0,1.0,1.0,4.83,t,4.859812404361672
15909437,Centro Storico,43.77444,11.2568,Entire home/apt,233.0,334,56,f,2.0,1.0,1.0,4.9,t,5.4510384535657
15942083,Centro Storico,43.769314,11.26561,Entire home/apt,116.0,790,40,f,7.0,1.0,4.0,4.52,t,4.7535901911063645
15971866,Centro Storico,43.774004,11.2565653,Entire home/apt,217.0,138,36,f,4.0,1.0,2.0,4.71,f,5.37989735354046
15976127,Centro Storico,43.77651,11.25246,Entire home/apt,167.0,75,9,t,5.0,1.0,5.0,4.96,t,5.117993812416755
16010941,Centro Storico,43.77031,11.26593,Entire home/apt,200.0,203,32,t,4.0,1.0,1.0,4.93,f,5.298317366548036
16015360,Campo di Marte,43.78135,11.27837,Entire home/apt,213.0,100,3,f,10.0,2.0,6.0,4.79,f,5.3612921657094255
16044857,Centro Storico,43.77717590332031,11.25325870513916,Private room,78.0,235,9,t,1.0,1.0,1.0,4.77,f,4.356708826689592
16075313,Centro Storico,43.76705,11.25245,Entire home/apt,230.0,94,18,f,4.0,1.0,1.0,4.49,t,5.438079308923196
16079893,Centro Storico,43.77193,11.26603,Private room,47.0,53,15,f,2.0,1.0,2.0,4.53,f,3.8501476017100584
16080957,Centro Storico,43.77111053466797,11.257473945617676,Entire home/apt,191.0,344,44,t,5.0,3.0,3.0,4.97,t,5.25227342804663
16090192,Centro Storico,43.77046,11.26297,Entire home/apt,198.0,5,0,t,5.0,3.0,3.0,4.8,f,5.288267030694535
16127399,Centro Storico,43.77656,11.25251,Entire home/apt,135.0,114,15,t,4.0,2.0,4.0,4.94,t,4.90527477843843
16129262,Centro Storico,43.76694,11.26058,Entire home/apt,166.0,419,40,t,4.0,1.0,2.0,4.97,t,5.111987788356544
16159594,Centro Storico,43.77572,11.25669,Entire home/apt,192.0,328,40,t,5.0,1.0,1.0,4.9,t,5.2574953720277815
16170693,Centro Storico,43.77365,11.24787,Private room,85.0,573,94,t,2.0,1.0,1.0,4.85,t,4.442651256490317
16187643,Campo di Marte,43.78857,11.26649,Private room,81.0,210,15,t,2.0,1.0,1.0,4.82,f,4.394449154672439
16200029,Centro Storico,43.77034,11.25239,Entire home/apt,96.0,641,75,t,3.0,1.0,2.0,4.79,t,4.564348191467836
16226137,Centro Storico,43.77098,11.25661,Entire home/apt,446.0,283,10,t,7.0,3.0,4.0,4.69,t,6.100318952020064
16235053,Centro Storico,43.76947021484375,11.24256420135498,Entire home/apt,320.0,65,6,t,4.0,2.0,3.0,4.92,t,5.768320995793772
16238133,Centro Storico,43.76605,11.24377,Entire home/apt,90.0,347,55,t,2.0,1.0,1.0,4.81,t,4.499809670330265
16266974,Centro Storico,43.7650260925293,11.245732307434082,Entire home/apt,346.0,155,8,t,8.0,4.0,5.0,4.81,f,5.846438775057725
16270073,Centro Storico,43.78209,11.24043,Private room,54.0,223,45,t,2.0,1.0,1.0,4.87,f,3.9889840465642745
16309166,Centro Storico,43.76897,11.26501,Entire home/apt,141.0,115,0,f,4.0,1.0,2.0,4.77,t,4.948759890378168
16309375,Centro Storico,43.77197,11.24972,Entire home/apt,198.0,58,11,f,3.0,1.0,1.0,4.64,t,5.288267030694535
16323552,Centro Storico,43.76811,11.25983,Entire home/apt,101.0,71,5,f,2.0,1.0,2.0,4.69,f,4.61512051684126
16335435,Centro Storico,43.77223587036133,11.262077331542969,Entire home/apt,87.0,90,25,t,4.0,1.0,2.0,4.79,f,4.465908118654584
16385585,Centro Storico,43.76751,11.25326,Entire home/apt,161.0,521,54,t,2.0,1.0,1.0,4.9,t,5.081404364984463
16391511,Centro Storico,43.77636,11.25582,Private room,95.0,188,49,t,2.0,1.0,1.0,4.94,f,4.553876891600541
16413084,Campo di Marte,43.7865606,11.2628645,Entire home/apt,298.0,0,0,f,8.0,4.0,4.0,,f,5.697093486505405
16419239,Centro Storico,43.76801,11.26044,Entire home/apt,190.0,125,15,t,3.0,2.0,2.0,4.9,f,5.247024072160486
16425581,Centro Storico,43.77158,11.26402,Entire home/apt,110.0,106,23,t,3.0,1.0,3.0,4.91,f,4.700480365792417
16432695,Centro Storico,43.76956,11.25695,Entire home/apt,190.0,208,36,t,2.0,1.0,1.0,4.94,t,5.247024072160486
16438339,Centro Storico,43.77781,11.25459,Entire home/apt,126.0,382,54,,2.0,1.0,2.0,4.75,t,4.836281906951478
16444399,Centro Storico,43.77427,11.26265,Entire home/apt,116.0,196,14,t,3.0,1.0,2.0,4.97,f,4.7535901911063645
16446736,Centro Storico,43.77137,11.25788,Entire home/apt,135.0,99,23,t,4.0,1.0,1.0,4.74,t,4.90527477843843
16462268,Centro Storico,43.77035,11.25681,Entire home/apt,266.0,151,23,t,7.0,3.0,3.0,4.79,t,5.583496308781699
16510788,Centro Storico,43.76985,11.26413,Entire home/apt,180.0,336,30,t,2.0,0.0,1.0,4.92,f,5.19295685089021
16513820,Campo di Marte,43.78109359741211,11.271805763244627,Entire home/apt,105.0,109,11,t,3.0,1.0,2.0,4.86,f,4.653960350157523
16514494,Centro Storico,43.7747,11.25332,Entire home/apt,180.0,262,31,t,5.0,1.0,3.0,4.93,t,5.19295685089021
16525444,Centro Storico,43.76553,11.24785,Entire home/apt,121.0,162,17,t,4.0,1.0,2.0,4.81,f,4.795790545596741
16539216,Gavinana Galluzzo,43.76228,11.28952,Private room,73.0,130,25,t,2.0,1.0,2.0,4.91,f,4.290459441148391
16542228,Centro Storico,43.76957,11.25599,Entire home/apt,276.0,164,23,f,5.0,3.0,4.0,4.62,f,5.62040086571715
16551114,Centro Storico,43.77272,11.26092,Entire home/apt,137.0,155,9,f,5.0,3.0,3.0,4.36,t,4.919980925828125
16553805,Centro Storico,43.76932,11.24665,Entire home/apt,215.0,258,33,t,5.0,2.0,3.0,4.98,t,5.3706380281276624
16573903,Centro Storico,43.77652,11.24894,Entire home/apt,290.0,109,20,t,6.0,3.0,4.0,4.92,f,5.66988092298052
16592937,Centro Storico,43.76618,11.24754,Entire home/apt,116.0,176,33,t,2.0,1.0,1.0,4.93,f,4.7535901911063645
16593281,Centro Storico,43.7722,11.25688,Entire home/apt,207.0,291,18,t,2.0,1.0,1.0,4.98,f,5.332718793265369
16600978,Rifredi,43.78763,11.24542,Entire home/apt,106.0,270,16,t,2.0,1.0,1.0,4.61,t,4.663439094112067
16642755,Centro Storico,43.76716,11.24481,Entire home/apt,168.0,329,29,t,2.0,1.0,1.0,4.97,t,5.123963979403259
